c1,c1_realised,risk_stress,area,liquidity,literacy,terrain,irrigation,adopt,used,effort,experience,loss,income,orthogonal,seed
0.4163330027024641,0.4163330027024641,0.0,11.218912117923264,0.24098564813028475,0.46143996800450016,hill,1,0,0,0.0,4,6.375546497883625e-05,9456.718830845783,False,11
0.7289453093835624,0.7289453093835624,0.0,10.661646574483077,0.31914286079728676,0.38181259838174064,hill,1,1,1,0.11474027867174054,4,6.362178506402242e-05,9658.002895541296,False,11
0.6093660096323441,0.6093660096323441,0.0,16.36885202465763,0.2857542911954133,0.3628450785152993,hill,0,1,1,0.39884041200125764,7,5.9429563877891526e-05,12642.404539977008,False,11
0.40591266736250176,0.40591266736250176,0.0,3.832851054251718,0.43532942865968244,0.23791362448154413,hill,0,0,0,0.0,0,6.375546497883625e-05,3121.2372241971193,False,11
0.5650280502777557,0.5650280502777557,0.0,4.772363138669241,0.08639737075994869,0.5313355866633741,hill,0,0,0,0.0,0,6.375546497883625e-05,3732.3216826490993,False,11
0.08,0.08,0.0,6.400329341715293,0.26259823461076676,0.5069250844173768,hill,0,0,0,0.0,0,6.375546497883625e-05,5652.817672171967,False,11
0.696325856272153,0.696325856272153,0.0,4.679312397357648,0.17763521010199032,0.05084024081805486,hill,0,0,0,0.0,0,6.375546497883625e-05,4666.005302964031,False,11
0.5015657107132656,0.5015657107132656,0.0,13.957487768481283,0.08516560004595983,0.4749685595870167,hill,0,0,0,0.0,5,6.168847358743151e-05,9973.542204376045,False,11
0.6255857833966139,0.6255857833966139,0.0,14.161084302314048,0.2360556077452924,0.26793810512188243,hill,0,1,1,0.16433408562614793,9,4.983417560286839e-05,11460.796776272506,False,11
0.682465905455542,0.682465905455542,0.0,6.922189625024124,0.501585394517884,0.6798069447881533,hill,0,0,0,0.0,1,6.375546497883625e-05,6038.002662767209,False,11
0.4619562339604629,0.4619562339604629,0.0,5.725544610324771,0.2415125573352373,0.6510150634228267,hill,0,0,0,0.0,0,6.375546497883625e-05,4729.077029473747,False,11
0.4962883097682755,0.4962883097682755,0.0,5.573695005130251,0.6725551652234951,0.554052659090781,hill,1,0,0,0.0,0,6.375546497883625e-05,5457.1892201957835,False,11
0.5974523535227201,0.5974523535227201,0.0,3.8489160817854495,0.35088586449013204,0.44914336246850745,hill,0,0,0,0.0,0,6.375546497883625e-05,3369.108435435588,False,11
0.45498693022074055,0.45498693022074055,0.0,3.4275787753366305,0.5976718427764888,0.6219394528276352,hill,1,0,0,0.0,0,6.375546497883625e-05,2983.9809877157977,False,11
0.6097550369709197,0.6097550369709197,0.0,10.674864818003586,0.22826220266597422,0.4997825279369861,hill,0,0,0,0.0,7,4.992004435839198e-05,10502.575939834496,False,11
0.5725051939562887,0.5725051939562887,0.0,2.915834366237388,0.29269416792340375,0.3820998466782846,hill,0,0,0,0.0,0,6.375546497883625e-05,2623.638450601622,False,11
0.484886325651148,0.484886325651148,0.0,6.149700515457482,0.11185383080808704,0.5434140153068621,hill,0,0,0,0.0,0,6.375546497883625e-05,5041.560987552324,False,11
0.4340982663737484,0.4340982663737484,0.0,3.1113153751164986,0.21179396156890148,0.3486345835488215,hill,0,0,0,0.0,0,6.375546497883625e-05,2366.746574988526,False,11
0.7865462182584115,0.7865462182584115,0.0,2.0986906310614235,0.27550689360653474,0.5301272453623078,hill,1,0,0,0.0,0,6.375546497883625e-05,1880.9958919210562,False,11
0.3807219068088057,0.3807219068088057,0.0,2.434497831107802,0.2576348342024655,0.31155128635000506,hill,1,0,0,0.0,0,6.375546497883625e-05,2252.342877664466,False,11
